x,l
http://vocab.getty.edu/aat/300264080,santos (statues)
http://vocab.getty.edu/aat/300264796,uli (sculpture by form)
http://vocab.getty.edu/aat/300184881,reliquary figures
http://vocab.getty.edu/aat/300404771,portrait heads
http://vocab.getty.edu/aat/300427220,history pictures (visual works)
http://vocab.getty.edu/aat/300387156,eggshell ware (Minoan pottery)
http://vocab.getty.edu/aat/300265526,special proofs
http://vocab.getty.edu/aat/300447242,parivāra
http://vocab.getty.edu/aat/300207875,decals
http://vocab.getty.edu/aat/300438440,whimsies (souvenirs)
http://vocab.getty.edu/aat/300312267,guardian lions
http://vocab.getty.edu/aat/300237941,touchmarks
http://vocab.getty.edu/aat/300410334,pencil drawings
http://vocab.getty.edu/aat/300404932,stelophorous statues
http://vocab.getty.edu/aat/300264793,staff gods
http://vocab.getty.edu/aat/300124534,self-portraits
http://vocab.getty.edu/aat/300426426,impossible bottles
http://vocab.getty.edu/aat/300438431,state proofs
http://vocab.getty.edu/aat/300387157,Ephyraean ware
http://vocab.getty.edu/aat/300447249,parivāradēvatās
http://vocab.getty.edu/aat/300262920,découpages (visual works)
http://vocab.getty.edu/aat/300386045,histories (visual works)
http://vocab.getty.edu/aat/300034727,renderings (drawings)
http://vocab.getty.edu/aat/300404930,theophorous statues
http://vocab.getty.edu/aat/300264789,toas
http://vocab.getty.edu/aat/300404138,single-sitter portraits
http://vocab.getty.edu/aat/300427851,knitwork
http://vocab.getty.edu/aat/300264638,touched proofs
http://vocab.getty.edu/aat/300343408,gray ware (visual works)
http://vocab.getty.edu/aat/300446423,pārṣada
http://vocab.getty.edu/aat/300033973,drawings (visual works)
http://vocab.getty.edu/aat/300387435,holiday decorations
http://vocab.getty.edu/aat/300263383,sandpaper paintings (visual works)
http://vocab.getty.edu/aat/300400656,xoana
http://vocab.getty.edu/aat/300404171,vomitive spatulas
http://vocab.getty.edu/aat/300404860,stylized portraits
http://vocab.getty.edu/aat/300428061,leaf picture
http://vocab.getty.edu/aat/300387158,gray ware (Roman style)
http://vocab.getty.edu/aat/300447174,pārśvadēva
http://vocab.getty.edu/aat/300410249,edible art
http://vocab.getty.edu/aat/300015636,landscapes (representations)
http://vocab.getty.edu/aat/300265563,working proofs
http://vocab.getty.edu/aat/300419259,wearable art
http://vocab.getty.edu/aat/300263760,strikings (drawings)
http://vocab.getty.edu/aat/300427607,miniature painting
http://vocab.getty.edu/aat/300387159,gritty buff ware (Anatolian)
http://vocab.getty.edu/aat/300446654,piśāca
http://vocab.getty.edu/aat/300237904,electronic images
http://vocab.getty.edu/aat/300265261,lingams (visual works)
http://vocab.getty.edu/aat/300100217,three-tone drawings
http://vocab.getty.edu/aat/300427608,miniature rooms
http://vocab.getty.edu/aat/300387160,Hagi ware
http://vocab.getty.edu/aat/300446659,pramatha
http://vocab.getty.edu/aat/300389856,embossed works (visual works)
http://vocab.getty.edu/aat/300264790,maestà
http://vocab.getty.edu/aat/300194731,hollowware
http://vocab.getty.edu/aat/300075467,thumbnail sketches
http://vocab.getty.edu/aat/300429789,origami sculpture
http://vocab.getty.edu/aat/300387161,Hirado ware
http://vocab.getty.edu/aat/300446260,pratihāra
http://vocab.getty.edu/aat/300178264,enamels (visual works)
http://vocab.getty.edu/aat/300390931,marianums (vault sculptures)
http://vocab.getty.edu/aat/300301532,holy oil stocks
http://vocab.getty.edu/aat/300100222,tone drawings
http://vocab.getty.edu/aat/300429793,ornamental knots
http://vocab.getty.edu/aat/300387162,Hizen ware
http://vocab.getty.edu/aat/300446553,pratihārī
http://vocab.getty.edu/aat/300311497,enamelware
http://vocab.getty.edu/aat/300235692,marines (visual works)
http://vocab.getty.edu/aat/300034736,tracings (drawings)
http://vocab.getty.edu/aat/300387404,Hsing ware
http://vocab.getty.edu/aat/300428945,patent models
http://vocab.getty.edu/aat/300446589,puṣpadhari
http://vocab.getty.edu/aat/300121451,environmental art
http://vocab.getty.edu/aat/300264872,meisho-e
http://vocab.getty.edu/aat/300266092,typestracts
http://vocab.getty.edu/aat/300387163,Iga ware
http://vocab.getty.edu/aat/300429136,petrographs
http://vocab.getty.edu/aat/300446552,putrikā
http://vocab.getty.edu/aat/300265177,faience (ancient objects)
http://vocab.getty.edu/aat/300389974,militia pieces
http://vocab.getty.edu/aat/300438620,wall drawings
http://vocab.getty.edu/aat/300430787,pressed flora
http://vocab.getty.edu/aat/300343538,fancy work
http://vocab.getty.edu/aat/300446232,rati-nāyaka
http://vocab.getty.edu/aat/300007122,miniature theaters
http://vocab.getty.edu/aat/300387164,Imari ware
http://vocab.getty.edu/aat/300430961,punched paper embroidery
http://vocab.getty.edu/aat/300263441,fax art
http://vocab.getty.edu/aat/300400585,scarecrows
http://vocab.getty.edu/aat/300410510,narrative art
http://vocab.getty.edu/aat/300390905,host cutters
http://vocab.getty.edu/aat/300299497,Italo-Megarian ware
http://vocab.getty.edu/aat/300435025,sailor's valentines
http://vocab.getty.edu/aat/300390925,jasperware
http://vocab.getty.edu/aat/300263370,glories
http://vocab.getty.edu/aat/300044032,featherwork (visual works)
http://vocab.getty.edu/aat/300447095,siṁhavāhinī
http://vocab.getty.edu/aat/300310642,onna-e
http://vocab.getty.edu/aat/300431791,seed pictures
http://vocab.getty.edu/aat/300387165,Kakiemon ware (Minoan)
http://vocab.getty.edu/aat/300044039,felt work
http://vocab.getty.edu/aat/300264353,staffage
http://vocab.getty.edu/aat/300307202,palmesels
http://vocab.getty.edu/aat/300387166,Kamares ware (Minoan)
http://vocab.getty.edu/aat/300433118,snow globes
http://vocab.getty.edu/aat/300185615,fiber art
http://vocab.getty.edu/aat/300379303,tekoteko
http://vocab.getty.edu/aat/300444295,peasant art
http://vocab.getty.edu/aat/300387167,Karatsu ware
http://vocab.getty.edu/aat/300433857,stevengraphs
http://vocab.getty.edu/aat/300235576,specimens
http://vocab.getty.edu/aat/300249836,fireworks (visual works)
http://vocab.getty.edu/aat/300446311,Ubhayamukhī
http://vocab.getty.edu/aat/300400908,pietàs
http://vocab.getty.edu/aat/300387168,Kasama ware
http://vocab.getty.edu/aat/300433942,story cloths
http://vocab.getty.edu/aat/300438841,flower carpets
http://vocab.getty.edu/aat/300447396,ūrdhvamēḍhra
http://vocab.getty.edu/aat/300015637,portraits
http://vocab.getty.edu/aat/300387169,Kerch ware
http://vocab.getty.edu/aat/300432984,whimsies (carvings)
http://vocab.getty.edu/aat/300165040,fretwork
http://vocab.getty.edu/aat/300446422,vāravadhū
http://vocab.getty.edu/aat/300446537,ratikrīḍā
http://vocab.getty.edu/aat/300387170,Kutani ware
http://vocab.getty.edu/aat/300433197,window ornament
http://vocab.getty.edu/aat/300266042,generative art
http://vocab.getty.edu/aat/300446653,vētāla
http://vocab.getty.edu/aat/300117546,seascapes
http://vocab.getty.edu/aat/300248591,mascarons
http://vocab.getty.edu/aat/300010898,glassware
http://vocab.getty.edu/aat/300446558,vidyādharī
http://vocab.getty.edu/aat/300041555,shunga (visual works)
http://vocab.getty.edu/aat/300387362,Linear ware (Linienbandkeramik culture)
http://vocab.getty.edu/aat/300343536,hairwork
http://vocab.getty.edu/aat/300446661,vimānadēvatās
http://vocab.getty.edu/aat/300448967,sporting art
http://vocab.getty.edu/aat/300404851,Longquan ware
http://vocab.getty.edu/aat/300444039,illuminated advertisements
http://vocab.getty.edu/aat/300447342,vimānapāla
http://vocab.getty.edu/aat/300015638,still lifes
http://vocab.getty.edu/aat/300299503,Megarian ware
http://vocab.getty.edu/aat/300404877,illuminations (lighted visual works)
http://vocab.getty.edu/aat/300386103,street scenes
http://vocab.getty.edu/aat/300387402,Mino ware
http://vocab.getty.edu/aat/300047896,installations (visual works)
http://vocab.getty.edu/aat/300015566,topographical views
http://vocab.getty.edu/aat/300387407,Minton ware
http://vocab.getty.edu/aat/300386818,intarsias
http://vocab.getty.edu/aat/300236227,townscapes (representations)
http://vocab.getty.edu/aat/300387363,Minyan ware
http://vocab.getty.edu/aat/300435213,intermedial art
http://vocab.getty.edu/aat/300015558,vedute ideate
http://vocab.getty.edu/aat/300387364,Nabeshima ware
http://vocab.getty.edu/aat/300265262,yonis (visual works)
http://vocab.getty.edu/aat/300435457,katagami (visual works)
http://vocab.getty.edu/aat/300387365,negative ware (Andean objects)
http://vocab.getty.edu/aat/300310625,zenga
http://vocab.getty.edu/aat/300263405,lacca povera
http://vocab.getty.edu/aat/300391246,Northern Black Polished ware
http://vocab.getty.edu/aat/300264021,lacquerware
http://vocab.getty.edu/aat/300387374,Paestan ware
http://vocab.getty.edu/aat/300389775,lapidary work
http://vocab.getty.edu/aat/300387490,presigillata (ware)
http://vocab.getty.edu/aat/300220519,religious texts
http://vocab.getty.edu/aat/300121460,laser art
http://vocab.getty.edu/aat/300387375,Pyrgos ware
http://vocab.getty.edu/aat/300389776,leatherwork
http://vocab.getty.edu/aat/300387376,Rockingham ware
http://vocab.getty.edu/aat/300121461,light art
http://vocab.getty.edu/aat/300387379,Samian ware
http://vocab.getty.edu/aat/300310111,lithophanes
http://vocab.getty.edu/aat/300387381,Satsuma ware
http://vocab.getty.edu/aat/300417292,luxury arts
http://vocab.getty.edu/aat/300387389,Scarlet ware (Mesopotamian)
http://vocab.getty.edu/aat/300121462,mail art
http://vocab.getty.edu/aat/300390565,Serra d'Alto ware
http://vocab.getty.edu/aat/300410337,marquetry (visual works)
http://vocab.getty.edu/aat/300310706,setomono
http://vocab.getty.edu/aat/300015336,metalwork (visual works)
http://vocab.getty.edu/aat/300387382,Seto ware
http://vocab.getty.edu/aat/300404586,mixed media works
http://vocab.getty.edu/aat/300387401,Shigaraki ware
http://vocab.getty.edu/aat/300033970,montages (visual works)
http://vocab.getty.edu/aat/300387391,Stroked ware
http://vocab.getty.edu/aat/300015342,mosaics (visual works)
http://vocab.getty.edu/aat/300387403,Sue ware
http://vocab.getty.edu/aat/300136900,motion pictures (visual works)
http://vocab.getty.edu/aat/300387393,Sultanabad ware
http://vocab.getty.edu/aat/300047910,multimedia works
http://vocab.getty.edu/aat/300390569,tan ware
http://vocab.getty.edu/aat/300264072,needlework (visual works)
http://vocab.getty.edu/aat/300400706,terra nigra
http://vocab.getty.edu/aat/300386814,new media art
http://vocab.getty.edu/aat/300400707,terra rubra
http://vocab.getty.edu/aat/300184867,niellos (engraved works)
http://vocab.getty.edu/aat/300387395,terra sigillata ware
http://vocab.getty.edu/aat/300253899,openwork
http://vocab.getty.edu/aat/300387397,Thorn ware (Roman)
http://vocab.getty.edu/aat/300254462,opus sectile (visual works)
http://vocab.getty.edu/aat/300387380,three-color ware (Chinese ware)
http://vocab.getty.edu/aat/300435456,origami (visual works)
http://vocab.getty.edu/aat/300387398,Thuringian ware
http://vocab.getty.edu/aat/300033618,paintings (visual works)
http://vocab.getty.edu/aat/300387396,Vasiliki ware
http://vocab.getty.edu/aat/300183798,trimming (decorative material)
http://vocab.getty.edu/aat/300044053,paperwork (visual works)
http://vocab.getty.edu/aat/300387378,Wakasugi ware
http://vocab.getty.edu/aat/300387262,papier-mâché art
http://vocab.getty.edu/aat/300387399,Wemyss ware
http://vocab.getty.edu/aat/300204912,webbing (woven cloth)
http://vocab.getty.edu/aat/300076922,pastels (visual works)
http://vocab.getty.edu/aat/300387410,Wucai ware
http://vocab.getty.edu/aat/300312033,petroforms
http://vocab.getty.edu/aat/300404726,Zeuxippus ware
http://vocab.getty.edu/aat/300312034,petroglyphs
http://vocab.getty.edu/aat/300046300,photographs
http://vocab.getty.edu/aat/300266605,physionotrace works
http://vocab.getty.edu/aat/300015343,plasterwork (visual works)
http://vocab.getty.edu/aat/300041273,prints (visual works)
http://vocab.getty.edu/aat/300192821,projections (visual works)
http://vocab.getty.edu/aat/300220980,quillwork
http://vocab.getty.edu/aat/300044061,raffia work
http://vocab.getty.edu/aat/300041328,restrikes
http://vocab.getty.edu/aat/300044063,ribbonwork (visual works)
http://vocab.getty.edu/aat/300044065,ropework (visual works)
http://vocab.getty.edu/aat/300103035,rubbings (visual works)
http://vocab.getty.edu/aat/300044068,rushwork
http://vocab.getty.edu/aat/300256877,satellite imagery
http://vocab.getty.edu/aat/300262452,scarifications (visual works)
http://vocab.getty.edu/aat/300264764,scratch art
http://vocab.getty.edu/aat/300389669,sculptographs
http://vocab.getty.edu/aat/300047090,sculpture (visual works)
http://vocab.getty.edu/aat/300220991,shellwork
http://vocab.getty.edu/aat/300015617,sketches
http://vocab.getty.edu/aat/300451052,squeezes
http://vocab.getty.edu/aat/300419407,stamp art
http://vocab.getty.edu/aat/300028878,stencils (visual works)
http://vocab.getty.edu/aat/300044071,straw work
http://vocab.getty.edu/aat/300299934,stuccowork
http://vocab.getty.edu/aat/300015614,tattoos
http://vocab.getty.edu/aat/300386843,textile art (visual works)
http://vocab.getty.edu/aat/300014063,textiles (visual works)
http://vocab.getty.edu/aat/300411607,tile tableaux
http://vocab.getty.edu/aat/300410343,tile work (visual works)
http://vocab.getty.edu/aat/300185191,time-based works
http://vocab.getty.edu/aat/300375172,toi moko
http://vocab.getty.edu/aat/300438596,transmedia artists
http://vocab.getty.edu/aat/300435178,transmedial art
http://vocab.getty.edu/aat/300127478,transparencies
http://vocab.getty.edu/aat/300410336,veneering (visual work)
http://vocab.getty.edu/aat/300417847,virtual works (visual works)
http://vocab.getty.edu/aat/300044074,wickerwork (visual works)
http://vocab.getty.edu/aat/300015348,woodwork (general works)
http://vocab.getty.edu/aat/300189621,works on paper
