x,l
http://vocab.getty.edu/aat/300003837,bus stops
http://vocab.getty.edu/aat/300187977,bordering wax
http://vocab.getty.edu/aat/300014586,animal wax
http://vocab.getty.edu/aat/300435206,film sets
http://vocab.getty.edu/aat/300041223,block and spindle stretchers
http://vocab.getty.edu/aat/300181530,mercury lamps
http://vocab.getty.edu/aat/300181510,high-pressure mercury lamps
http://vocab.getty.edu/aat/300181504,high-pressure sodium lamps
http://vocab.getty.edu/aat/300181815,stoplights
http://vocab.getty.edu/aat/300182351,batswing burners
http://vocab.getty.edu/aat/300181670,landing lights
http://vocab.getty.edu/aat/300183096,bayonet sockets (light sockets)
http://vocab.getty.edu/aat/300180240,globes (lighting device components)
http://vocab.getty.edu/aat/300232186,braid (trimming)
http://vocab.getty.edu/aat/300380349,lignocellulose
http://vocab.getty.edu/aat/300386614,hexosamine
http://vocab.getty.edu/aat/300184603,armatures (sculpture components)
http://vocab.getty.edu/aat/300024718,grinding wheels
http://vocab.getty.edu/aat/300438811,buhrstones (millstone)
http://vocab.getty.edu/aat/300185320,burglar alarms
http://vocab.getty.edu/aat/300390540,ax-cut brush strokes
http://vocab.getty.edu/aat/300178759,berths (sleeping spaces)
http://vocab.getty.edu/aat/300178912,geosynthetic
http://vocab.getty.edu/aat/300178913,geotextile
http://vocab.getty.edu/aat/300180159,<burners by form>
http://vocab.getty.edu/aat/300182304,acetylene burners
http://vocab.getty.edu/aat/300182603,Jones burners
http://vocab.getty.edu/aat/300179675,cork disc burners
http://vocab.getty.edu/aat/300179669,Argand burners
http://vocab.getty.edu/aat/300181608,reflector lamps
http://vocab.getty.edu/aat/300181212,reference ballasts
http://vocab.getty.edu/aat/300181221,clearance lamps
http://vocab.getty.edu/aat/300037666,fluorescent lamps (lighting device components)
http://vocab.getty.edu/aat/300181804,sealed beam headlights
http://vocab.getty.edu/aat/300262999,backs (gathered matter components)
http://vocab.getty.edu/aat/300040558,drawers (furniture components)
http://vocab.getty.edu/aat/300418030,drawer fronts
http://vocab.getty.edu/aat/300298949,badalones
http://vocab.getty.edu/aat/300387762,snap ties (construction)
http://vocab.getty.edu/aat/300425531,fireset brackets
http://vocab.getty.edu/aat/300078358,bottom double seams
http://vocab.getty.edu/aat/300068647,extruded joints
http://vocab.getty.edu/aat/300002206,suspension roofs
http://vocab.getty.edu/aat/300001332,<compound vaults by form: number of compartments>
http://vocab.getty.edu/aat/300185434,brush strokes
http://vocab.getty.edu/aat/300178452,imprimatura
http://vocab.getty.edu/aat/300178449,lay-in
http://vocab.getty.edu/aat/300040532,canted corners
http://vocab.getty.edu/aat/300040557,prospect doors
http://vocab.getty.edu/aat/300040586,astragal ends
http://vocab.getty.edu/aat/300040615,claw feet
http://vocab.getty.edu/aat/300375206,shelving units
http://vocab.getty.edu/aat/300041190,<supports by form>
http://vocab.getty.edu/aat/300014385,butyl rubber
http://vocab.getty.edu/aat/300014562,foam rubber
http://vocab.getty.edu/aat/300167577,backs (furniture components)
http://vocab.getty.edu/aat/300014415,thermoplastic
http://vocab.getty.edu/aat/300014546,polyester (resin)
http://vocab.getty.edu/aat/300380208,polyethylene terephthalate
http://vocab.getty.edu/aat/300417548,decorated initials
http://vocab.getty.edu/aat/300005043,barriers
http://vocab.getty.edu/aat/300250984,jali (lattices)
http://vocab.getty.edu/aat/300014574,filled plastic
http://vocab.getty.edu/aat/300002216,ailerons
http://vocab.getty.edu/aat/300447069,antarapaṭṭa
http://vocab.getty.edu/aat/300132958,bacini
http://vocab.getty.edu/aat/300040824,<legs by form>
http://vocab.getty.edu/aat/300163156,ball cocks
http://vocab.getty.edu/aat/300065909,barn-door hangers
http://vocab.getty.edu/aat/300387010,borehole heat exchangers
http://vocab.getty.edu/aat/300011898,pod (seed material)
http://vocab.getty.edu/aat/300045309,finish hardware (hardware)
http://vocab.getty.edu/aat/300078221,awning hardware
http://vocab.getty.edu/aat/300203999,wheel carriages
http://vocab.getty.edu/aat/300008607,gas pipelines
http://vocab.getty.edu/aat/300380067,halon
http://vocab.getty.edu/aat/300391094,altar kneelers
http://vocab.getty.edu/aat/300003668,bridge elements
http://vocab.getty.edu/aat/300041161,coil-spring seats
http://vocab.getty.edu/aat/300440738,onions (bulbs)
http://vocab.getty.edu/aat/300343508,parerga
http://vocab.getty.edu/aat/300004053,<rooms and spaces by form>
http://vocab.getty.edu/aat/300404253,acolyte seats
http://vocab.getty.edu/aat/300002103,<roofs by form: exterior shape>
http://vocab.getty.edu/aat/300002785,doorframes
http://vocab.getty.edu/aat/300249288,daises
http://vocab.getty.edu/aat/300007633,arae
http://vocab.getty.edu/aat/300310519,dry sink hutches
http://vocab.getty.edu/aat/300417960,stained-glass windows
http://vocab.getty.edu/aat/300003378,contraction joints
http://vocab.getty.edu/aat/300002776,entrances
http://vocab.getty.edu/aat/300002947,abat-jours
http://vocab.getty.edu/aat/300002771,archways
http://vocab.getty.edu/aat/300195125,blank leaves
http://vocab.getty.edu/aat/300379567,lithics
http://vocab.getty.edu/aat/300249323,potsherds
http://vocab.getty.edu/aat/300001574,atlantes
http://vocab.getty.edu/aat/300002108,barrel roofs
http://vocab.getty.edu/aat/300002181,couple roofs
http://vocab.getty.edu/aat/300070083,single-framed roofs
http://vocab.getty.edu/aat/300065117,cantilever footings
http://vocab.getty.edu/aat/300101210,upper stages
http://vocab.getty.edu/aat/300120309,chambers (stage components)
http://vocab.getty.edu/aat/300101235,tiring houses
http://vocab.getty.edu/aat/300101242,turrets (theater components)
http://vocab.getty.edu/aat/300003716,moats
http://vocab.getty.edu/aat/300003846,overpasses
http://vocab.getty.edu/aat/300443660,railroad junctions
http://vocab.getty.edu/aat/300312256,bomb shelters
http://vocab.getty.edu/aat/300137347,belfries (equipment spaces)
http://vocab.getty.edu/aat/300447195,alpavimāna
http://vocab.getty.edu/aat/300104224,steeples (building components)
http://vocab.getty.edu/aat/300002360,spires
http://vocab.getty.edu/aat/300002526,façades
http://vocab.getty.edu/aat/300002659,frontispieces (façade components)
http://vocab.getty.edu/aat/300100120,boxes (audience spaces)
http://vocab.getty.edu/aat/300252175,backstages
http://vocab.getty.edu/aat/300081247,fire sprinklers
http://vocab.getty.edu/aat/300004223,apodyteria
http://vocab.getty.edu/aat/300037126,pommels (handles)
http://vocab.getty.edu/aat/300447039,upapīṭha
http://vocab.getty.edu/aat/300052763,fire detectors
http://vocab.getty.edu/aat/300033334,chain bolts
http://vocab.getty.edu/aat/300033350,antifriction latch bolts
http://vocab.getty.edu/aat/300386040,bhandārs
http://vocab.getty.edu/aat/300004085,bed-outshuts
http://vocab.getty.edu/aat/300004506,anechoic rooms
http://vocab.getty.edu/aat/300004244,manholes
http://vocab.getty.edu/aat/300003854,manhole covers
http://vocab.getty.edu/aat/300081591,drop hangers
http://vocab.getty.edu/aat/300081949,hook-over hangers
http://vocab.getty.edu/aat/300081562,channel saddle hangers
http://vocab.getty.edu/aat/300081966,saddle hangers (construction)
http://vocab.getty.edu/aat/300081608,formed ridge hangers
http://vocab.getty.edu/aat/300380360,film vaults
http://vocab.getty.edu/aat/300004681,scaenae
http://vocab.getty.edu/aat/300004688,episcenia
http://vocab.getty.edu/aat/300447066,dēhalī
http://vocab.getty.edu/aat/300260522,exhibition building spaces
http://vocab.getty.edu/aat/300116651,flats (theater elements)
http://vocab.getty.edu/aat/300004751,stages (performance spaces)
http://vocab.getty.edu/aat/300100084,forestages
http://vocab.getty.edu/aat/300002495,bastions
http://vocab.getty.edu/aat/300411478,flanks (bastion components)
http://vocab.getty.edu/aat/300002595,battlements
http://vocab.getty.edu/aat/300386068,breaches (fortification)
http://vocab.getty.edu/aat/300100538,pew components
http://vocab.getty.edu/aat/300038213,pew chairs
http://vocab.getty.edu/aat/300003071,double-hung windows
http://vocab.getty.edu/aat/300051928,abreuvoirs
http://vocab.getty.edu/aat/300003398,bed joints
http://vocab.getty.edu/aat/300389713,reveal joints
http://vocab.getty.edu/aat/300078048,structural elements
http://vocab.getty.edu/aat/300000888,abutments
http://vocab.getty.edu/aat/300000992,structures (structural elements)
http://vocab.getty.edu/aat/300052242,<arches and arch components>
http://vocab.getty.edu/aat/300178785,columnar screens
http://vocab.getty.edu/aat/300002574,aedicules
http://vocab.getty.edu/aat/300001194,cable structures
http://vocab.getty.edu/aat/300076608,"arch, dome or vault components"
http://vocab.getty.edu/aat/300003687,fortification elements
http://vocab.getty.edu/aat/300003676,dam elements
http://vocab.getty.edu/aat/300001987,surface elements (architectural)
http://vocab.getty.edu/aat/300003103,muntins
http://vocab.getty.edu/aat/300076663,boudoirs (rooms)
http://vocab.getty.edu/aat/300033579,keys (hardware)
http://vocab.getty.edu/aat/300078296,bits (key components)
http://vocab.getty.edu/aat/300001208,slabs (structural elements)
http://vocab.getty.edu/aat/300001732,drop panels
http://vocab.getty.edu/aat/300001568,continuous beams
http://vocab.getty.edu/aat/300000924,raft foundations
http://vocab.getty.edu/aat/300078728,piers (foundation components)
http://vocab.getty.edu/aat/300000938,piles (structural elements)
http://vocab.getty.edu/aat/300000931,footings
http://vocab.getty.edu/aat/300004607,apses
http://vocab.getty.edu/aat/300002712,orthostats
http://vocab.getty.edu/aat/300163133,Allen screws
http://vocab.getty.edu/aat/300081565,cap screws
http://vocab.getty.edu/aat/300033573,shutter screws
http://vocab.getty.edu/aat/300079045,lion and ring handles
http://vocab.getty.edu/aat/300257735,gun racks
http://vocab.getty.edu/aat/300079068,toilet tank levers
http://vocab.getty.edu/aat/300079076,grab bars
http://vocab.getty.edu/aat/300163154,ball valves
http://vocab.getty.edu/aat/300387051,rock bolts
http://vocab.getty.edu/aat/300001647,jamb shafts
http://vocab.getty.edu/aat/300002485,defensive walls
http://vocab.getty.edu/aat/300040883,knees (furniture leg components)
http://vocab.getty.edu/aat/300070168,bell cotes
http://vocab.getty.edu/aat/300002214,acroteria
http://vocab.getty.edu/aat/300002376,verges
http://vocab.getty.edu/aat/300002311,bargeboards
http://vocab.getty.edu/aat/300078937,collar beams
http://vocab.getty.edu/aat/300445666,additions (building divisions)
http://vocab.getty.edu/aat/300445543,alfardas
http://vocab.getty.edu/aat/300003287,balusters (railing components)
http://vocab.getty.edu/aat/300003228,stairs
http://vocab.getty.edu/aat/300003240,quarter-turn stairs
http://vocab.getty.edu/aat/300003242,quarterpace stairs
http://vocab.getty.edu/aat/300003296,newels
http://vocab.getty.edu/aat/300003293,newel caps
http://vocab.getty.edu/aat/300003596,quirk beads
http://vocab.getty.edu/aat/300004063,apartments
http://vocab.getty.edu/aat/300080805,breezeways
http://vocab.getty.edu/aat/300065028,areaways
http://vocab.getty.edu/aat/300004245,air locks (airtight spaces)
http://vocab.getty.edu/aat/300255752,guardrooms
http://vocab.getty.edu/aat/300004393,assembly rooms
http://vocab.getty.edu/aat/300004445,presence chambers
http://vocab.getty.edu/aat/300252423,amphitheaters (rooms)
http://vocab.getty.edu/aat/300260790,arcosolia
http://vocab.getty.edu/aat/300076128,choir stalls
http://vocab.getty.edu/aat/300003118,window frames
http://vocab.getty.edu/aat/300104098,garden elevations
http://vocab.getty.edu/aat/300002039,coffered ceilings
http://vocab.getty.edu/aat/300002041,coffers (architecture components)
http://vocab.getty.edu/aat/300001744,pedestals
http://vocab.getty.edu/aat/300075331,caps (pedestal components)
http://vocab.getty.edu/aat/300001848,headers (structural components)
http://vocab.getty.edu/aat/300071924,angles (rolled sections)
http://vocab.getty.edu/aat/300001154,crowns (architectural elements)
http://vocab.getty.edu/aat/300052129,<chimneys and chimney components>
http://vocab.getty.edu/aat/300002848,automatic doors
http://vocab.getty.edu/aat/300389717,batten doors
http://vocab.getty.edu/aat/300002904,hanging stiles
http://vocab.getty.edu/aat/300136020,fielded panels
http://vocab.getty.edu/aat/300446969,bahyaśākhā
http://vocab.getty.edu/aat/300447130,dvāraśālā
http://vocab.getty.edu/aat/300069189,gateways
http://vocab.getty.edu/aat/300052373,<gates and gate components>
http://vocab.getty.edu/aat/300003064,lantern lights
http://vocab.getty.edu/aat/300002991,fixed windows
http://vocab.getty.edu/aat/300069482,basement windows
http://vocab.getty.edu/aat/300003036,peepholes
http://vocab.getty.edu/aat/300003018,loopholes
http://vocab.getty.edu/aat/300002951,awning windows
http://vocab.getty.edu/aat/300003132,angel lights
http://vocab.getty.edu/aat/300003166,louvers
http://vocab.getty.edu/aat/300003088,louver boards
http://vocab.getty.edu/aat/300298960,altar canopies
http://vocab.getty.edu/aat/300080603,feed rooms
http://vocab.getty.edu/aat/300002142,gambrel roofs
http://vocab.getty.edu/aat/300001405,corbel vaults
http://vocab.getty.edu/aat/300001408,Guastavino vaults
http://vocab.getty.edu/aat/300001662,capitals (column components)
http://vocab.getty.edu/aat/300078748,pier foundation components
http://vocab.getty.edu/aat/300000983,crepidomas
http://vocab.getty.edu/aat/300001051,one-centered arches
http://vocab.getty.edu/aat/300001103,two-hinged arches
http://vocab.getty.edu/aat/300001119,counter arches
http://vocab.getty.edu/aat/300001049,skew arches
http://vocab.getty.edu/aat/300001018,camber arches
http://vocab.getty.edu/aat/300001754,shafts (column components)
http://vocab.getty.edu/aat/300446930,āliṅga-antarita
http://vocab.getty.edu/aat/300033286,door edge pulls
http://vocab.getty.edu/aat/300051501,adjustable pipe hangers
http://vocab.getty.edu/aat/300048968,<hangers for concrete>
http://vocab.getty.edu/aat/300078206,angle cleats
http://vocab.getty.edu/aat/300065939,barbed dowel pins
http://vocab.getty.edu/aat/300446303,bhārapaṭṭa
http://vocab.getty.edu/aat/300404775,Aeolic order
http://vocab.getty.edu/aat/300033389,auxiliary dead latches
http://vocab.getty.edu/aat/300065875,cabinet latches
http://vocab.getty.edu/aat/300033281,bail pulls
http://vocab.getty.edu/aat/300080693,barn-door pulls
http://vocab.getty.edu/aat/300033529,paumelle hinges
http://vocab.getty.edu/aat/300003403,concave joints
http://vocab.getty.edu/aat/300255216,alphabets (symbols)
http://vocab.getty.edu/aat/300123227,inserts (additions)
http://vocab.getty.edu/aat/300257589,<bindings by conditions of production>
http://vocab.getty.edu/aat/300195178,royal bindings
http://vocab.getty.edu/aat/300055061,capital letters
http://vocab.getty.edu/aat/300002916,gates (swinging barriers)
http://vocab.getty.edu/aat/300002944,windows
http://vocab.getty.edu/aat/300003184,tracery
http://vocab.getty.edu/aat/300003312,steps (stair units)
http://vocab.getty.edu/aat/300244017,architectural moldings
http://vocab.getty.edu/aat/300445504,tlalmomoztli
http://vocab.getty.edu/aat/300052554,catch basins
http://vocab.getty.edu/aat/300052581,area drains
http://vocab.getty.edu/aat/300002332,arris gutters
http://vocab.getty.edu/aat/300052560,downspouts
http://vocab.getty.edu/aat/300052625,bathtubs
http://vocab.getty.edu/aat/300052617,soil stacks
http://vocab.getty.edu/aat/300263112,hideaway bathtubs
http://vocab.getty.edu/aat/300198839,lavaboes (sinks)
http://vocab.getty.edu/aat/300108693,chemical toilets
http://vocab.getty.edu/aat/300052675,fixture traps
http://vocab.getty.edu/aat/300052679,solar water heaters
http://vocab.getty.edu/aat/300052135,"<cooling, heating and humidifying components>"
http://vocab.getty.edu/aat/300253498,antennas
http://vocab.getty.edu/aat/300052765,flame detectors
http://vocab.getty.edu/aat/300052771,ionization detectors
http://vocab.getty.edu/aat/300024542,actuators
http://vocab.getty.edu/aat/300014620,armored cables
http://vocab.getty.edu/aat/300183056,step-down transformers
http://vocab.getty.edu/aat/300068598,star expansion bolts
http://vocab.getty.edu/aat/300389659,joint bolts
http://vocab.getty.edu/aat/300052090,dry filters
http://vocab.getty.edu/aat/300052122,air diffusers
http://vocab.getty.edu/aat/300003933,chimneys (architectural elements)
http://vocab.getty.edu/aat/300052142,air washers
http://vocab.getty.edu/aat/300052153,hot water boilers
